order_item_id,order_id,product_id,quantity,unit_price
88026,43482,198,1,104.7
88027,43483,132,1,667.29
88028,43483,193,1,225.46
88029,43483,257,1,635.94
88030,43484,104,1,1474.95
88031,43484,408,1,26.04
88032,43485,244,2,109.68
88033,43486,210,1,62.54
88034,43486,466,3,269.57
88035,43487,47,2,819.57
88036,43488,338,1,509.5
88037,43489,22,1,404.41
88038,43490,377,1,87.27
88039,43491,210,1,70.0
88040,43492,486,1,260.66
88041,43492,250,2,703.39
88042,43493,391,1,431.86
88043,43494,227,2,494.77
88044,43494,143,1,222.5
88045,43495,165,1,60.38
88046,43496,264,1,273.9
88047,43497,307,1,143.27
88048,43497,409,1,2246.11
88049,43498,449,1,188.54
88050,43499,456,1,339.96
88051,43499,410,1,48.17
88052,43500,181,1,43.87
88053,43500,263,2,54.75
88054,43500,193,2,255.58
88055,43500,216,1,86.14
88056,43501,100,2,56.0
88057,43502,129,2,31.19
88058,43502,374,1,316.54
88059,43502,298,2,75.0
88060,43502,222,3,165.44
88061,43503,370,1,61.24
88062,43503,50,1,60.87
88063,43503,273,1,408.02
88064,43504,117,1,654.41
88065,43504,410,1,51.51
88066,43505,418,1,289.15
88067,43506,373,1,365.63
88068,43506,25,1,1301.47
88069,43507,290,3,177.56
88070,43508,176,1,632.69
88071,43508,259,1,441.74
88072,43509,294,1,208.38
88073,43510,386,2,673.16
88074,43511,21,1,66.79
88075,43511,16,1,27.73
88076,43511,265,1,107.28
88077,43512,75,1,539.75
88078,43513,479,3,668.14
88079,43513,283,1,45.5
88080,43514,390,2,618.29
88081,43514,447,1,2952.32
88082,43514,441,1,59.92
88083,43514,235,3,82.21
88084,43515,432,1,197.18
88085,43515,198,2,113.54
88086,43516,118,1,585.68
88087,43517,265,2,97.72
88088,43518,105,1,754.48
88089,43519,452,1,75.78
88090,43519,63,1,89.05
88091,43519,209,1,13.48
88092,43520,31,2,412.33
88093,43520,11,2,134.02
88094,43520,451,1,216.08
88095,43521,473,2,183.16
88096,43522,227,1,481.67
88097,43523,424,1,1453.27
88098,43523,262,1,3118.45
88099,43523,14,1,719.78
88100,43523,443,1,178.75
88101,43524,275,2,59.04
88102,43524,451,1,203.71
88103,43525,140,1,2716.44
88104,43525,91,1,443.28
88105,43526,18,1,138.74
88106,43526,424,2,1513.84
88107,43526,110,1,20.37
88108,43527,209,2,13.14
88109,43527,298,3,80.83
88110,43528,408,1,25.39
88111,43528,47,1,993.18
88112,43528,103,2,43.41
88113,43529,353,1,310.09
88114,43529,58,1,116.59
88115,43530,252,2,115.28
88116,43530,405,1,40.37
88117,43530,205,1,418.86
88118,43530,308,2,176.99
88119,43531,55,2,293.77
88120,43531,446,1,639.3
88121,43532,116,1,248.43
88122,43532,56,1,252.52
88123,43533,10,1,213.49
88124,43533,87,1,512.05
88125,43533,452,2,64.09
88126,43533,200,1,617.39
88127,43534,291,1,28.74
88128,43534,103,1,40.0
88129,43535,17,1,89.1
88130,43535,57,1,338.86
88131,43536,223,1,94.0
88132,43536,357,1,39.94
88133,43537,473,2,227.62
88134,43537,348,1,17.09
88135,43538,488,1,204.24
88136,43539,102,1,1714.96
88137,43540,416,1,134.88
88138,43540,340,1,84.91
88139,43541,416,1,146.38
88140,43541,379,1,345.97
88141,43542,60,1,170.32
88142,43542,256,1,63.12
88143,43542,413,2,704.5
88144,43543,84,1,283.73
88145,43544,486,1,261.83
88146,43544,372,1,24.98
88147,43544,427,1,1191.9
88148,43545,300,1,50.2
88149,43546,131,1,58.2
88150,43547,48,2,341.97
88151,43547,22,2,472.79
88152,43547,163,1,527.38
88153,43547,300,1,41.95
88154,43548,178,1,1102.52
88155,43549,463,1,557.71
88156,43549,297,2,620.91
88157,43549,16,1,30.18
88158,43550,286,1,44.01
88159,43551,163,1,443.04
88160,43551,258,1,2176.22
88161,43552,281,1,589.78
88162,43553,130,2,1438.35
88163,43553,28,1,404.09
88164,43554,303,3,295.28
88165,43555,71,2,535.14
88166,43555,344,1,308.12
88167,43555,169,1,34.04
88168,43555,7,1,19.2
88169,43556,171,2,575.15
88170,43556,153,1,418.57
88171,43557,190,2,84.18
88172,43557,281,2,586.73
88173,43558,30,1,57.06
88174,43559,190,2,79.06
88175,43559,342,1,156.47
88176,43560,326,1,211.08
88177,43560,45,1,225.59
88178,43560,129,2,28.07
88179,43561,326,1,204.13
88180,43561,102,1,1668.09
88181,43561,131,1,61.75
88182,43562,424,2,1402.96
88183,43562,419,1,322.0
88184,43562,149,2,49.39
88185,43563,193,1,279.68
88186,43563,143,2,272.9
88187,43564,254,2,177.36
88188,43565,70,1,112.23
88189,43565,253,1,257.65
88190,43565,456,3,403.92
88191,43565,145,1,148.79
88192,43566,334,2,74.13
88193,43566,410,1,47.98
88194,43567,201,1,499.59
88195,43568,497,1,248.13
88196,43568,147,2,1523.36
88197,43569,33,1,20.71
88198,43570,100,3,52.7
88199,43570,59,1,15.81
88200,43570,44,1,233.82
88201,43571,70,1,112.6
88202,43572,461,1,116.41
88203,43573,242,1,437.77
88204,43574,274,1,103.1
88205,43575,204,1,745.45
88206,43575,321,1,1552.03
88207,43575,151,1,273.06
88208,43576,322,1,94.09
88209,43576,448,2,87.64
88210,43576,261,1,413.71
88211,43577,499,1,689.31
88212,43577,460,1,369.86
88213,43578,163,3,517.33
88214,43578,115,1,2027.6
88215,43578,336,1,16.37
88216,43579,387,1,749.51
88217,43579,218,1,375.41
88218,43579,99,2,29.59
88219,43580,255,1,64.2
88220,43581,282,1,46.11
88221,43582,101,1,27.18
88222,43582,345,2,207.04
88223,43582,104,1,1571.26
88224,43583,275,2,59.62
88225,43584,259,1,478.3
88226,43585,15,1,625.74
88227,43585,431,1,79.37
88228,43585,112,2,89.62
88229,43585,288,1,436.16
88230,43586,157,1,1825.94
88231,43586,83,1,905.1
88232,43586,182,2,24.31
88233,43587,47,1,876.71
88234,43587,230,3,526.68
88235,43587,322,1,89.65
88236,43587,431,1,94.43
88237,43588,476,2,709.49
88238,43589,414,1,300.26
88239,43589,347,1,319.45
88240,43589,409,1,2549.73
88241,43590,486,2,239.36
88242,43590,498,1,37.82
88243,43591,237,1,86.43
88244,43591,421,1,369.26
88245,43592,327,1,75.79
88246,43592,238,2,40.83
88247,43592,154,1,356.26
88248,43592,158,2,2267.33
88249,43593,333,1,28.54
88250,43594,2,1,426.43
88251,43595,24,1,1015.56
88252,43595,470,1,238.99
88253,43596,442,1,731.51
88254,43596,30,1,58.31
88255,43596,419,2,301.34
88256,43597,499,1,740.41
88257,43597,182,2,28.04
88258,43597,279,1,219.95
88259,43597,393,1,123.29
88260,43598,295,2,78.67
88261,43598,45,1,230.12
88262,43598,363,1,209.8
88263,43599,445,2,249.5
88264,43599,342,3,140.26
88265,43600,362,2,79.16
88266,43601,198,2,96.55
88267,43602,107,1,1148.28
88268,43602,157,1,2101.63
88269,43602,281,1,611.11
88270,43603,383,2,165.61
88271,43604,25,1,1328.52
88272,43604,434,1,97.35
88273,43604,413,1,744.84
88274,43605,236,1,2069.03
88275,43605,90,1,150.79
88276,43605,344,1,349.38
88277,43606,474,1,363.89
88278,43606,444,1,129.83
88279,43607,37,1,925.43
88280,43608,253,1,247.98
88281,43608,240,1,30.08
88282,43608,87,1,571.46
88283,43609,228,1,194.94
88284,43609,375,1,299.67
88285,43610,27,2,141.84
88286,43610,26,1,243.51
88287,43610,423,1,40.28
88288,43611,33,3,18.74
88289,43611,178,1,979.73
88290,43612,194,2,534.26
88291,43613,19,1,235.31
88292,43613,250,1,671.05
88293,43614,233,1,290.12
88294,43614,449,1,196.95
88295,43615,91,1,421.99
88296,43615,323,1,175.34
88297,43615,185,2,228.22
88298,43616,417,1,200.39
88299,43616,297,3,605.77
88300,43616,354,1,28.56
88301,43617,43,1,15.6
88302,43618,413,1,617.94
88303,43618,146,3,41.85
88304,43619,472,1,2534.71
88305,43619,361,1,1151.76
88306,43619,262,1,2658.09
88307,43619,22,3,509.88
88308,43619,159,2,207.19
88309,43620,244,1,119.92
88310,43620,93,3,237.97
88311,43621,400,1,348.47
88312,43622,268,1,1735.53
88313,43623,155,1,404.13
88314,43624,306,1,109.41
88315,43624,204,1,667.76
88316,43624,323,2,191.02
88317,43624,137,1,264.68
88318,43625,242,2,482.59
88319,43626,103,2,47.37
88320,43626,309,1,513.34
88321,43627,70,2,119.81
88322,43627,449,1,195.19
88323,43627,194,1,467.79
88324,43628,21,1,81.63
88325,43629,311,1,293.49
88326,43629,453,1,1118.43
88327,43629,186,2,1903.11
88328,43630,350,1,511.06
88329,43630,123,1,1031.04
88330,43631,348,1,16.21
88331,43631,122,1,104.43
88332,43632,46,2,1813.19
88333,43632,338,1,497.73
88334,43632,359,1,111.04
88335,43632,297,1,626.17
88336,43632,473,2,215.92
88337,43633,452,1,74.93
88338,43634,181,1,52.94
88339,43634,319,1,560.86
88340,43634,368,1,408.62
88341,43634,295,1,93.12
88342,43635,439,1,321.49
88343,43635,348,2,18.25
88344,43635,251,2,102.74
88345,43636,373,1,343.1
88346,43636,39,1,202.54
88347,43637,231,1,619.93
88348,43637,398,2,211.39
88349,43638,100,1,53.68
88350,43638,149,1,53.16
88351,43639,359,2,105.89
88352,43639,108,1,1990.27
88353,43640,411,1,102.18
88354,43641,160,1,1912.72
88355,43641,83,1,1103.87
88356,43641,114,2,2325.42
88357,43642,124,1,25.42
88358,43642,197,1,583.49
88359,43642,34,2,496.2
88360,43643,421,1,372.07
88361,43644,317,1,1312.83
88362,43645,436,2,77.85
88363,43646,129,2,29.13
88364,43646,41,2,120.84
88365,43646,304,1,343.2
88366,43647,146,2,42.34
88367,43647,223,1,94.39
88368,43647,403,1,169.01
88369,43648,148,1,276.91
88370,43649,101,2,33.4
88371,43649,328,2,1718.07
88372,43649,234,2,164.55
88373,43649,13,2,688.55
88374,43650,189,1,62.96
88375,43651,57,1,309.54
88376,43651,274,1,91.46
88377,43652,295,1,80.09
88378,43652,114,1,2106.84
88379,43652,387,1,743.5
88380,43652,95,1,2263.57
88381,43652,11,2,157.49
88382,43653,171,1,541.66
88383,43654,14,3,607.79
88384,43654,329,1,57.44
88385,43655,125,2,131.06
88386,43656,416,2,152.9
88387,43656,205,2,461.98
88388,43657,134,2,180.64
88389,43658,500,1,123.64
88390,43658,268,1,2053.69
88391,43659,84,1,233.89
88392,43659,290,2,183.09
88393,43660,310,2,45.52
88394,43661,297,1,559.57
88395,43661,281,1,628.78
88396,43662,435,1,286.0
88397,43662,347,1,295.52
88398,43663,124,1,23.89
88399,43663,341,1,336.51
88400,43664,29,1,1605.09
88401,43665,361,1,1224.32
88402,43666,398,1,203.6
88403,43666,227,1,505.99
88404,43667,22,1,473.3
88405,43667,471,1,37.17
88406,43668,465,1,94.41
88407,43668,40,3,132.51
88408,43669,229,1,2301.61
88409,43669,349,1,120.32
88410,43669,336,1,18.69
88411,43670,393,2,111.32
88412,43670,418,2,283.67
88413,43670,34,1,474.91
88414,43670,23,1,250.83
88415,43671,34,1,493.91
88416,43671,138,2,76.82
88417,43672,322,1,73.69
88418,43672,465,1,107.92
88419,43672,427,1,1339.45
88420,43672,452,1,66.27
88421,43673,187,1,102.06
88422,43673,459,1,269.53
88423,43673,45,2,180.86
88424,43673,386,1,621.24
88425,43674,434,2,88.1
88426,43674,310,1,39.4
88427,43674,477,3,20.14
88428,43675,354,2,30.23
88429,43675,275,2,71.4
88430,43676,41,1,100.19
88431,43676,139,2,47.62
88432,43676,44,1,252.74
88433,43677,260,1,22.66
88434,43678,403,1,147.78
88435,43678,182,2,27.6
88436,43679,346,1,1884.8
88437,43680,479,1,775.77
88438,43681,343,2,73.26
88439,43681,183,1,2608.36
88440,43681,441,1,65.78
88441,43681,292,1,48.77
88442,43682,263,2,62.86
88443,43683,444,1,112.7
88444,43683,212,1,1957.22
88445,43684,39,1,223.4
88446,43685,475,2,279.5
88447,43686,407,1,266.99
88448,43686,221,1,208.09
88449,43686,188,2,1441.32
88450,43687,141,1,391.53
88451,43688,47,1,914.04
88452,43689,67,1,125.92
88453,43689,6,2,553.71
88454,43689,72,2,32.7
88455,43690,337,2,2245.25
88456,43691,348,2,17.36
88457,43691,30,1,50.81
88458,43692,361,3,1141.38
88459,43692,164,1,141.78
88460,43693,52,1,84.89
88461,43693,209,2,14.81
88462,43694,185,1,228.2
88463,43694,359,2,100.67
88464,43694,235,2,75.75
88465,43695,80,2,378.44
88466,43695,482,2,1798.65
88467,43695,433,1,66.24
88468,43695,86,2,170.91
88469,43695,308,1,151.92
88470,43696,438,1,628.17
88471,43696,481,2,335.83
88472,43696,376,1,43.74
88473,43697,30,1,47.08
88474,43697,95,1,2224.23
88475,43697,418,2,273.62
88476,43697,419,1,307.83
88477,43698,405,2,45.26
88478,43699,69,1,44.23
88479,43699,422,2,82.27
88480,43700,117,2,663.44
88481,43701,478,2,253.53
88482,43701,64,1,1095.49
88483,43702,29,1,1813.76
88484,43702,452,3,73.76
88485,43702,58,2,125.25
88486,43703,127,1,422.89
88487,43703,451,1,208.45
88488,43704,360,2,249.01
88489,43705,455,2,101.53
88490,43706,485,1,61.2
88491,43707,402,2,223.29
88492,43708,195,1,172.88
88493,43709,488,1,238.22
88494,43709,220,2,92.62
88495,43710,72,2,30.49
88496,43710,447,2,3097.13
88497,43711,322,1,74.46
88498,43711,308,1,182.05
88499,43712,63,1,102.52
88500,43712,490,1,96.16
88501,43713,381,1,106.13
88502,43713,387,1,794.61
88503,43714,184,1,2478.62
88504,43714,134,1,196.21
88505,43714,364,1,374.11
88506,43714,139,1,51.41
88507,43715,22,1,521.49
88508,43715,277,1,334.31
88509,43716,118,1,600.62
88510,43717,34,1,396.16
88511,43717,93,1,195.75
88512,43718,435,1,320.56
88513,43718,53,1,2400.69
88514,43719,409,1,2584.98
88515,43719,99,1,32.89
88516,43719,295,1,80.83
88517,43719,271,3,2496.44
88518,43720,192,1,744.06
88519,43720,31,1,435.22
88520,43721,114,1,2436.54
88521,43721,199,2,260.3
88522,43721,243,2,2414.66
88523,43722,220,2,88.01
88524,43722,109,1,79.18
88525,43723,276,1,277.94
88526,43724,426,2,275.0
88527,43724,497,1,262.55
88528,43724,68,2,90.48
88529,43724,224,1,167.2
88530,43725,25,1,1182.7
88531,43725,192,1,702.98
88532,43725,217,1,44.21
88533,43725,36,2,333.61
88534,43726,285,2,61.84
88535,43726,316,1,351.55
88536,43726,77,1,408.04
88537,43727,34,1,393.21
88538,43727,323,1,187.6
88539,43727,381,2,94.12
88540,43727,46,1,2120.35
88541,43728,365,1,240.42
88542,43729,291,1,30.71
88543,43729,354,3,26.94
88544,43730,86,1,169.44
88545,43730,272,1,606.69
88546,43731,444,2,129.78
88547,43732,26,2,223.08
88548,43733,215,2,90.63
88549,43733,120,2,425.13
88550,43733,309,1,658.86
88551,43734,314,1,101.35
88552,43734,360,1,278.17
88553,43735,17,1,95.77
88554,43736,257,1,695.4
88555,43736,294,1,190.17
88556,43736,84,2,289.85
88557,43737,256,1,61.56
88558,43737,311,2,351.62
88559,43738,143,1,226.59
88560,43738,499,1,751.46
88561,43739,41,2,97.38
88562,43740,438,1,593.31
88563,43740,332,1,95.74
88564,43740,149,2,43.5
88565,43741,442,2,809.89
88566,43742,489,1,2977.88
88567,43742,297,1,525.72
88568,43742,57,1,319.85
88569,43743,480,1,143.63
88570,43743,306,2,94.31
88571,43744,214,1,37.7
88572,43744,296,1,57.19
88573,43745,337,1,2134.95
88574,43745,214,1,38.81
88575,43746,237,1,102.38
88576,43747,283,2,47.16
88577,43748,237,1,84.56
88578,43749,442,1,783.72
88579,43749,294,1,190.08
88580,43749,389,2,203.02
88581,43749,46,2,1893.15
88582,43749,362,2,66.38
88583,43750,478,1,246.64
88584,43750,396,3,92.7
88585,43751,348,1,16.89
88586,43751,296,1,66.59
88587,43752,198,1,92.15
88588,43753,364,1,432.34
88589,43754,122,1,87.62
88590,43754,404,1,351.42
88591,43754,206,1,26.49
88592,43754,115,1,1671.98
88593,43755,442,1,731.7
88594,43755,12,1,254.4
88595,43755,48,1,383.05
88596,43756,185,1,211.57
88597,43757,155,1,479.49
88598,43758,383,2,196.09
88599,43759,144,1,152.33
88600,43760,272,1,526.04
88601,43761,187,1,105.37
88602,43762,452,1,71.78
88603,43762,223,2,83.56
88604,43762,92,1,346.15
88605,43763,35,1,804.68
88606,43764,407,1,302.32
88607,43765,58,1,116.83
88608,43765,161,1,120.88
88609,43766,128,2,225.72
88610,43766,436,1,75.4
88611,43767,90,1,135.04
88612,43767,91,1,382.24
88613,43767,172,2,32.93
88614,43767,445,1,250.26
88615,43768,249,1,298.37
88616,43768,183,1,2548.76
88617,43768,387,1,888.69
88618,43769,92,2,354.85
88619,43769,69,2,38.38
88620,43770,437,1,40.06
88621,43771,454,1,240.01
88622,43771,373,1,388.8
88623,43771,255,1,71.68
88624,43771,130,2,1311.42
88625,43772,497,1,266.26
88626,43772,172,2,31.21
88627,43772,169,1,30.95
88628,43772,9,3,64.7
88629,43773,318,2,154.66
88630,43773,280,2,412.94
88631,43774,405,1,49.4
88632,43775,478,1,266.86
88633,43776,283,1,55.57
88634,43776,20,1,45.89
88635,43777,161,1,115.16
88636,43778,466,1,273.32
88637,43778,12,1,292.44
88638,43778,171,1,561.53
88639,43778,235,1,80.36
88640,43779,467,1,144.32
88641,43779,342,3,146.78
88642,43779,452,2,69.31
88643,43780,401,1,23.51
88644,43781,160,1,2290.23
88645,43781,313,1,16.85
88646,43782,415,2,166.93
88647,43782,57,3,333.73
88648,43783,298,1,84.02
88649,43783,416,1,151.57
88650,43784,338,1,510.45
88651,43785,254,1,171.78
88652,43785,462,2,318.62
88653,43785,413,1,638.67
88654,43786,429,2,195.61
88655,43787,286,1,48.51
88656,43787,447,2,2818.03
88657,43787,250,1,559.34
88658,43787,135,1,632.53
88659,43788,118,1,624.15
88660,43788,462,1,327.87
88661,43789,353,1,321.85
88662,43789,213,1,190.58
88663,43789,163,1,527.62
88664,43790,295,1,74.38
88665,43790,149,1,54.7
88666,43791,276,1,255.67
88667,43791,143,1,236.94
88668,43792,170,1,502.98
88669,43792,189,1,62.8
88670,43792,383,1,189.93
88671,43793,50,1,60.92
88672,43793,125,2,133.89
88673,43794,433,2,69.24
88674,43795,424,2,1490.16
88675,43795,152,1,86.83
88676,43796,428,1,2372.36
88677,43797,450,1,280.33
88678,43798,79,1,275.07
88679,43798,318,1,151.34
88680,43799,30,1,56.94
88681,43799,333,1,29.95
88682,43799,164,1,156.51
88683,43800,356,1,273.17
88684,43801,461,1,102.94
88685,43801,181,1,50.5
88686,43801,91,1,387.21
88687,43802,250,2,550.9
88688,43803,108,1,2362.61
88689,43803,266,2,2226.81
88690,43804,75,1,590.86
88691,43804,361,1,1247.2
88692,43804,433,1,78.33
88693,43805,14,1,636.38
88694,43806,437,1,40.36
88695,43807,447,1,2675.18
88696,43807,280,1,422.65
88697,43807,392,1,227.28
88698,43808,320,1,195.62
88699,43809,359,1,111.42
88700,43810,86,2,179.16
88701,43810,330,2,212.61
88702,43811,8,1,110.8
88703,43811,4,1,69.71
88704,43812,105,1,723.14
88705,43812,391,1,477.35
88706,43813,46,1,1638.25
88707,43813,147,1,1504.53
88708,43814,103,1,47.17
88709,43814,178,1,1022.99
88710,43814,110,2,22.6
88711,43815,181,1,49.7
88712,43815,324,1,238.28
88713,43816,182,2,22.8
88714,43816,56,1,252.45
88715,43816,458,2,321.32
88716,43817,367,2,246.97
88717,43818,124,1,24.71
88718,43819,117,1,635.68
88719,43819,248,1,2417.45
88720,43820,261,1,483.74
88721,43820,472,1,2415.03
88722,43820,401,2,22.12
88723,43820,138,2,71.71
88724,43821,300,2,47.91
88725,43821,360,1,246.5
88726,43822,373,1,356.46
88727,43823,161,1,101.43
88728,43824,348,2,20.07
88729,43824,450,1,279.84
88730,43824,146,2,41.54
88731,43825,441,2,56.3
88732,43825,427,1,1392.75
88733,43826,297,3,606.0
88734,43826,157,1,1773.91
88735,43827,281,1,721.5
88736,43827,212,2,1929.73
88737,43828,337,1,2279.96
88738,43829,56,1,266.44
88739,43830,325,1,278.34
88740,43831,56,1,290.38
88741,43831,281,3,591.74
88742,43832,89,2,738.04
88743,43833,260,2,21.35
88744,43833,488,2,198.13
88745,43833,256,2,69.3
88746,43833,36,3,347.77
88747,43834,144,1,174.02
88748,43834,185,1,196.2
88749,43834,423,1,47.87
88750,43835,422,1,86.99
88751,43836,273,1,375.2
88752,43836,50,1,64.42
88753,43837,357,1,40.84
88754,43838,126,1,347.04
88755,43839,85,2,998.15
88756,43840,359,1,93.39
88757,43841,488,1,202.21
88758,43841,250,1,638.27
88759,43841,232,3,1598.97
88760,43842,150,1,134.99
88761,43842,206,1,25.62
88762,43842,341,1,327.91
88763,43843,299,1,205.71
88764,43843,193,1,262.09
88765,43844,419,1,352.18
88766,43844,151,1,279.02
88767,43844,231,1,570.05
88768,43844,89,1,685.95
88769,43845,403,1,162.95
88770,43846,139,2,54.56
88771,43846,76,1,218.98
88772,43847,177,1,465.79
88773,43847,37,1,946.93
88774,43848,396,1,103.57
88775,43849,251,2,101.07
88776,43849,372,3,31.44
88777,43849,470,1,256.19
88778,43850,91,1,380.64
88779,43851,19,1,208.98
88780,43852,463,1,613.44
88781,43853,286,1,44.35
88782,43854,241,1,652.43
88783,43854,439,1,365.95
88784,43855,422,1,98.26
88785,43855,478,1,289.34
88786,43855,22,2,515.06
88787,43855,493,1,238.69
88788,43855,251,3,88.38
88789,43856,386,3,575.73
88790,43856,28,1,397.06
88791,43857,491,1,1475.18
88792,43857,60,1,159.65
88793,43857,317,1,1324.63
88794,43857,438,1,586.87
88795,43858,419,2,340.08
88796,43859,144,1,150.75
88797,43860,410,1,45.36
88798,43861,353,1,302.53
88799,43862,51,1,252.7
88800,43863,323,1,216.18
88801,43864,479,2,766.45
88802,43864,440,1,286.46
88803,43865,182,1,25.87
88804,43865,397,1,2498.45
88805,43866,151,1,234.92
88806,43866,256,2,63.61
88807,43866,158,1,2140.84
88808,43867,136,1,224.11
88809,43868,416,1,146.21
88810,43868,467,1,153.37
88811,43869,255,1,58.66
88812,43870,15,3,524.38
88813,43871,445,1,250.18
88814,43872,30,1,58.25
88815,43872,160,1,2049.91
88816,43873,339,1,1290.94
88817,43873,270,1,98.44
88818,43873,105,1,756.31
88819,43873,67,1,123.81
88820,43873,88,1,80.43
88821,43874,409,1,2647.68
88822,43875,451,2,230.88
88823,43875,336,1,16.21
88824,43875,381,1,91.1
88825,43875,237,1,100.03
88826,43876,27,1,157.6
88827,43877,115,1,2023.14
88828,43878,378,1,148.13
88829,43879,456,1,337.98
88830,43880,50,1,66.03
88831,43881,415,2,194.51
88832,43881,83,1,1078.0
88833,43881,249,1,261.52
88834,43882,495,1,59.32
88835,43883,428,1,2706.92
88836,43884,464,1,75.98
88837,43884,12,2,276.77
88838,43885,337,1,2585.87
88839,43886,420,1,234.1
88840,43886,12,2,281.19
88841,43886,287,1,219.99
88842,43887,346,1,1886.53
88843,43888,296,1,72.86
88844,43889,72,1,34.83
88845,43889,396,1,112.81
88846,43889,77,1,363.31
88847,43889,422,1,91.86
88848,43890,416,1,153.46
88849,43891,342,1,144.41
88850,43891,364,3,391.62
88851,43892,254,1,168.13
88852,43893,148,1,271.48
88853,43893,85,1,801.89
88854,43893,274,2,97.89
88855,43894,283,2,52.28
88856,43894,282,2,40.54
88857,43895,395,2,257.0
88858,43895,39,2,223.44
88859,43895,192,1,587.41
88860,43895,152,1,82.55
88861,43896,146,1,43.37
88862,43897,162,1,501.02
88863,43897,69,2,43.67
88864,43897,156,2,176.4
88865,43897,114,1,2245.87
88866,43897,129,3,27.11
88867,43898,354,1,31.22
88868,43898,299,1,201.82
88869,43899,288,2,462.69
88870,43899,200,2,651.81
88871,43899,412,1,747.89
88872,43899,485,1,74.81
88873,43899,114,1,2348.66
88874,43900,34,1,408.69
88875,43901,482,1,2206.24
88876,43901,172,1,36.35
88877,43902,330,2,192.55
88878,43902,122,2,88.74
88879,43903,373,2,372.44
88880,43904,292,1,44.85
88881,43905,134,1,187.26
88882,43906,351,1,273.28
88883,43906,246,1,96.33
88884,43906,265,2,95.84
88885,43907,486,1,265.15
88886,43908,127,1,421.18
88887,43909,478,1,248.27
88888,43910,395,3,240.64
88889,43910,152,1,91.23
88890,43911,259,1,466.59
88891,43911,104,1,1542.82
88892,43911,149,1,54.86
88893,43911,416,1,139.23
88894,43912,301,1,224.33
88895,43912,325,1,295.69
88896,43913,317,1,1284.18
88897,43914,126,2,342.25
88898,43914,265,2,100.68
88899,43915,31,1,449.81
88900,43916,495,1,55.77
88901,43916,467,1,166.35
88902,43916,78,1,43.6
88903,43917,83,1,851.36
88904,43917,218,2,390.66
88905,43918,311,1,330.45
88906,43918,129,1,33.71
88907,43918,410,1,45.3
88908,43919,443,1,206.37
88909,43919,196,2,926.99
88910,43920,453,2,1262.03
88911,43920,427,3,1116.37
88912,43921,360,1,287.34
88913,43921,16,1,28.06
88914,43921,169,1,34.04
88915,43921,461,1,116.57
88916,43922,277,1,355.04
88917,43923,125,3,138.9
88918,43923,394,1,100.72
88919,43924,105,1,718.73
88920,43924,492,1,415.37
88921,43925,242,1,439.02
88922,43925,130,1,1265.61
88923,43925,283,1,56.25
88924,43926,80,1,387.55
88925,43926,478,1,294.99
88926,43926,96,2,246.53
88927,43927,414,1,292.36
88928,43928,330,1,208.97
88929,43929,493,1,231.31
88930,43929,201,2,501.03
88931,43930,242,1,493.84
88932,43930,202,1,65.29
88933,43931,199,2,251.15
88934,43931,422,1,84.49
88935,43931,340,1,97.03
88936,43931,73,2,16.13
88937,43932,385,1,85.76
88938,43932,441,3,58.21
88939,43933,215,1,82.13
88940,43934,248,1,2602.26
88941,43935,299,2,186.63
88942,43936,101,1,32.69
88943,43936,8,1,110.65
88944,43937,110,2,18.57
88945,43937,415,2,167.9
88946,43937,345,1,224.05
88947,43938,201,1,437.32
88948,43938,139,1,51.51
88949,43939,323,1,216.22
88950,43939,51,1,259.79
88951,43940,427,2,1363.31
88952,43940,79,1,258.06
88953,43941,129,1,27.14
88954,43941,240,1,30.01
88955,43941,321,2,1395.96
88956,43941,131,1,57.39
88957,43942,366,1,275.03
88958,43942,403,1,137.52
88959,43943,210,2,57.84
88960,43943,52,3,83.22
88961,43943,208,1,1893.7
88962,43944,148,1,226.77
88963,43945,426,1,240.57
88964,43946,6,1,459.88
88965,43947,322,2,87.62
88966,43947,28,2,377.12
88967,43947,237,2,86.89
88968,43948,294,1,172.09
88969,43949,272,1,553.63
88970,43949,192,1,728.33
88971,43949,403,1,168.15
88972,43950,116,2,272.51
88973,43950,65,2,86.41
88974,43950,314,1,118.56
88975,43951,334,1,85.42
88976,43951,94,2,1735.36
88977,43952,135,1,665.96
88978,43953,350,2,454.82
88979,43954,7,1,21.42
88980,43954,134,1,170.29
88981,43955,483,1,1173.48
88982,43956,458,1,368.95
88983,43957,375,1,304.68
88984,43958,180,1,78.96
88985,43958,446,1,767.84
88986,43959,150,1,161.17
88987,43960,16,2,31.08
88988,43961,141,2,458.61
88989,43962,290,2,156.17
88990,43963,248,1,3037.37
88991,43963,93,1,228.37
88992,43963,123,1,905.49
88993,43964,236,2,1897.21
88994,43965,148,1,260.55
88995,43965,461,1,102.02
88996,43966,426,3,292.56
88997,43966,371,1,43.22
88998,43966,7,2,17.18
88999,43967,406,1,411.18
89000,43968,256,1,72.57
89001,43968,283,1,50.92
89002,43969,294,3,163.83
89003,43969,59,1,17.32
89004,43969,51,1,283.93
89005,43969,112,1,110.42
89006,43970,298,1,80.12
89007,43970,217,1,39.85
89008,43971,210,1,60.52
89009,43972,304,1,330.38
89010,43972,103,2,38.55
89011,43973,111,1,92.21
89012,43973,55,1,324.8
89013,43974,207,1,92.24
89014,43974,63,2,100.03
