order_id,customer_id,order_date,total_amount,status
43528,6028,2024-09-26,1105.39,Processando
43529,9977,2024-04-03,426.68,Entregue
43530,1446,2024-05-30,1043.77,Processando
43531,3654,2024-09-30,1226.84,Entregue
43532,550,2024-08-04,500.95,Entregue
43533,240,2024-10-29,1471.11,Entregue
43534,9766,2024-05-16,68.74,Entregue
43535,7587,2024-12-11,427.96,Entregue
43536,7333,2024-01-22,133.94,Entregue
43537,1326,2024-06-07,472.33,Entregue
43538,7773,2024-02-19,204.24,Entregue
43539,1182,2024-10-14,1714.96,Entregue
43540,6437,2024-04-17,219.79,Entregue
43541,1008,2024-06-19,492.35,Entregue
43542,327,2024-09-13,1642.44,Entregue
43543,4972,2024-11-27,283.73,Entregue
43544,661,2024-01-20,1478.71,Entregue
43545,2128,2024-12-13,50.2,Entregue
43546,1518,2024-06-18,58.2,Entregue
43547,5285,2024-07-31,2198.85,Entregue
43548,2099,2024-08-13,1102.52,Processando
43549,4938,2024-02-09,1829.71,Entregue
43550,7908,2024-10-18,44.01,Entregue
43551,1167,2024-05-02,2619.26,Processando
43552,4299,2024-06-17,589.78,Entregue
43553,1719,2024-09-01,3280.79,Entregue
43554,410,2024-02-17,885.84,Entregue
43555,1118,2024-05-19,1431.64,Entregue
43556,7630,2024-09-08,1568.87,Entregue
43557,911,2024-04-11,1341.82,Entregue
43558,9170,2024-05-02,57.06,Entregue
43559,5447,2024-08-04,314.59,Entregue
43560,5618,2024-10-11,492.81,Entregue
43561,777,2024-11-20,1933.97,Entregue
43562,9265,2024-10-16,3226.7,Entregue
43563,7481,2024-05-16,825.48,Entregue
43564,3622,2024-11-13,354.72,Entregue
43565,2429,2024-11-16,1730.43,Entregue
43566,1375,2024-10-11,196.24,Entregue
43567,7421,2024-01-15,499.59,Processando
43568,649,2024-12-08,3294.85,Entregue
43569,3891,2024-04-20,20.71,Entregue
43570,5517,2024-03-29,407.73,Entregue
43571,1710,2024-03-09,112.6,Entregue
43572,4000,2024-03-21,116.41,Entregue
43573,1798,2024-11-08,437.77,Entregue
43574,3502,2024-11-22,103.1,Entregue
43575,3558,2024-12-21,2570.54,Entregue
43576,2071,2024-07-28,683.08,Entregue
43577,5369,2024-12-26,1059.17,Entregue
43578,1311,2024-04-11,3595.96,Entregue
43579,915,2024-07-24,1184.1,Entregue
43580,7806,2024-11-07,64.2,Entregue
43581,1679,2024-11-08,46.11,Entregue
43582,9363,2024-09-01,2012.52,Entregue
43583,2505,2024-10-31,119.24,Processando
43584,3661,2024-12-03,478.3,Entregue
43585,4970,2024-12-22,1320.51,Entregue
43586,6959,2024-04-07,2779.66,Entregue
43587,1070,2024-08-22,2640.83,Entregue
43588,189,2024-12-20,1418.98,Entregue
43589,8600,2024-12-28,3169.44,Entregue
43590,5369,2024-12-15,516.54,Processando
43591,8015,2024-10-30,455.69,Entregue
43592,8087,2024-11-27,5048.37,Cancelado
43593,2779,2024-01-13,28.54,Entregue
43594,6303,2024-11-01,426.43,Entregue
43595,9635,2024-01-21,1254.55,Entregue
43596,61,2024-02-03,1392.5,Entregue
43597,9674,2024-11-30,1139.73,Cancelado
43598,83,2024-12-12,597.26,Entregue
43599,5337,2024-03-04,919.78,Entregue
43600,2478,2024-06-07,158.32,Entregue
43601,7855,2024-10-05,193.1,Entregue
43602,689,2024-12-21,3861.02,Processando
43603,7407,2024-12-09,331.22,Cancelado
43604,8293,2024-06-17,2170.71,Entregue
43605,4292,2024-09-01,2569.2,Entregue
43606,4210,2024-04-23,493.72,Entregue
43607,7862,2024-07-12,925.43,Entregue
43608,6522,2024-10-06,849.52,Entregue
43609,116,2024-12-17,494.61,Entregue
43610,2800,2024-03-30,567.47,Entregue
43611,881,2024-07-20,1035.95,Entregue
43612,7089,2024-12-09,1068.52,Entregue
43613,9025,2024-09-23,906.36,Entregue
43614,9834,2024-04-25,487.07,Processando
43615,4292,2024-11-18,1053.77,Entregue
43616,3403,2024-04-11,2046.26,Cancelado
43617,1439,2024-06-13,15.6,Processando
43618,9000,2024-11-13,743.49,Entregue
43619,7220,2024-12-27,8288.58,Entregue
43620,5805,2024-05-01,833.83,Entregue
43621,4684,2024-05-29,348.47,Entregue
43622,5551,2024-08-25,1735.53,Entregue
43623,8182,2024-03-19,404.13,Entregue
43624,1567,2024-09-24,1423.89,Entregue
43625,3258,2024-04-11,965.18,Entregue
43626,7996,2024-08-11,608.08,Entregue
43627,4191,2024-09-27,902.6,Entregue
43628,1106,2024-12-13,81.63,Entregue
43629,9818,2024-08-31,5218.14,Entregue
43630,3612,2024-04-18,1542.1,Entregue
43631,6008,2024-11-01,120.64,Entregue
43632,8984,2024-12-19,5293.16,Entregue
43633,7387,2024-12-07,74.93,Entregue
43634,7851,2024-11-04,1115.54,Processando
43635,2530,2024-12-24,563.47,Entregue
43636,1080,2024-12-30,545.64,Entregue
43637,4942,2024-01-29,1042.71,Entregue
43638,9649,2024-07-26,106.84,Entregue
43639,2579,2024-09-10,2202.05,Entregue
43640,6764,2024-06-13,102.18,Entregue
43641,9567,2024-07-12,7667.43,Entregue
43642,2239,2024-06-28,1601.31,Entregue
43643,7351,2024-11-21,372.07,Entregue
43644,8432,2024-09-24,1312.83,Entregue
43645,6179,2024-03-25,155.7,Entregue
43646,1455,2024-10-25,643.14,Entregue
43647,4496,2024-06-30,348.08,Entregue
43648,7080,2024-12-30,276.91,Entregue
43649,5440,2024-12-10,5209.14,Entregue
43650,7955,2024-06-21,62.96,Entregue
43651,2220,2024-06-06,401.0,Entregue
43652,647,2024-02-12,5508.98,Entregue
43653,6223,2024-05-26,541.66,Entregue
43654,7468,2024-05-13,1880.81,Entregue
43655,8143,2024-11-06,262.12,Entregue
43656,8155,2024-08-26,1229.76,Entregue
43657,1291,2024-10-28,361.28,Entregue
43658,9982,2024-06-20,2177.33,Entregue
43659,1497,2024-02-21,600.07,Entregue
43660,7913,2024-10-03,91.04,Entregue
43661,9667,2024-06-25,1188.35,Entregue
43662,732,2024-12-19,581.52,Entregue
43663,8374,2024-10-17,360.4,Entregue
43664,10000,2024-11-21,1605.09,Entregue
43665,7965,2024-05-14,1224.32,Entregue
43666,7126,2024-10-28,709.59,Entregue
43667,8106,2024-08-06,510.47,Entregue
43668,2735,2024-06-14,491.94,Processando
43669,9166,2024-02-19,2440.62,Entregue
43670,6380,2024-08-03,1515.72,Entregue
43671,747,2024-06-05,647.55,Entregue
43672,5241,2024-07-23,1587.33,Entregue
43673,207,2024-04-22,1354.55,Processando
43674,4516,2024-08-23,276.02,Entregue
43675,2125,2024-08-06,203.26,Entregue
43676,2147,2024-01-19,448.17,Entregue
43677,5782,2024-01-12,22.66,Entregue
43678,1889,2024-12-10,202.98,Entregue
43679,1769,2024-08-07,1884.8,Entregue
43680,4474,2024-12-15,775.77,Entregue
43681,173,2024-12-16,2869.43,Entregue
43682,382,2024-04-22,125.72,Entregue
43683,5687,2024-10-23,2069.92,Processando
43684,5062,2024-08-30,223.4,Entregue
43685,5647,2024-08-15,559.0,Entregue
43686,4698,2024-08-01,3357.72,Entregue
43687,8814,2024-09-28,391.53,Entregue
43688,5256,2024-11-15,914.04,Entregue
43689,2144,2024-10-10,1298.74,Entregue
43690,2885,2024-06-04,4490.5,Entregue
43691,9380,2024-09-19,85.53,Entregue
43692,7862,2024-11-26,3565.92,Entregue
43693,6892,2024-04-25,114.51,Entregue
43694,6758,2024-07-06,581.04,Entregue
43695,1169,2024-12-16,4914.16,Entregue
43696,743,2024-05-31,1343.57,Entregue
43697,469,2024-04-16,3126.38,Entregue
43698,5692,2024-01-17,90.52,Processando
43699,8232,2024-09-11,208.77,Processando
43700,2758,2024-12-08,1326.88,Entregue
43701,5556,2024-02-17,1602.55,Entregue
43702,6558,2024-06-30,2285.54,Entregue
43703,75,2024-08-19,631.34,Entregue
43704,2226,2024-04-08,498.02,Entregue
43705,1491,2024-10-16,203.06,Entregue
43706,7294,2024-06-24,61.2,Entregue
43707,6309,2024-01-28,446.58,Entregue
43708,7036,2024-01-29,172.88,Cancelado
43709,1419,2024-02-09,423.46,Entregue
43710,4923,2024-01-07,6255.24,Entregue
43711,519,2024-04-07,256.51,Entregue
43712,8556,2024-10-15,198.68,Cancelado
43713,9480,2024-08-04,900.74,Entregue
43714,4261,2024-06-27,3100.35,Entregue
43715,8858,2024-01-17,855.8,Entregue
43716,7874,2024-05-27,600.62,Entregue
43717,6343,2024-04-24,591.91,Entregue
43718,6889,2024-08-31,2721.25,Entregue
43719,6621,2024-09-06,10188.02,Processando
43720,3236,2024-08-07,1179.28,Entregue
43721,9872,2024-03-09,7786.46,Entregue
43722,7598,2024-07-15,255.2,Entregue
43723,9956,2024-11-24,277.94,Entregue
43724,7739,2024-10-11,1160.71,Processando
43725,6697,2024-03-05,2597.11,Processando
43726,1926,2024-07-09,883.27,Entregue
43727,4948,2024-12-08,2889.4,Entregue
43728,6692,2024-04-19,240.42,Processando
43729,2693,2024-10-29,111.53,Cancelado
43730,9556,2024-06-23,776.13,Entregue
43731,5094,2024-09-22,259.56,Entregue
43732,5461,2024-09-05,446.16,Entregue
43733,7934,2024-07-17,1690.38,Cancelado
43734,1550,2024-03-15,379.52,Entregue
43735,1873,2024-05-28,95.77,Entregue
43736,3619,2024-11-08,1465.27,Entregue
43737,202,2024-07-18,764.8,Entregue
43738,8351,2024-03-30,978.05,Entregue
43739,7649,2024-05-04,194.76,Entregue
43740,2540,2024-09-01,776.05,Entregue
43741,5460,2024-11-28,1619.78,Entregue
43742,9484,2024-11-03,3823.45,Cancelado
43743,3780,2024-11-16,332.25,Entregue
43744,1127,2024-11-08,94.89,Entregue
43745,4299,2024-10-15,2173.76,Entregue
43746,2797,2024-10-28,102.38,Entregue
43747,9349,2024-05-24,94.32,Entregue
43748,7336,2024-02-18,84.56,Entregue
43749,590,2024-06-22,5298.9,Entregue
43750,2768,2024-09-17,524.74,Entregue
43751,4784,2024-08-26,83.48,Entregue
43752,561,2024-09-21,92.15,Entregue
43753,6391,2024-02-15,432.34,Entregue
43754,3378,2024-04-11,2137.51,Entregue
43755,3980,2024-06-24,1369.15,Entregue
43756,6997,2024-05-19,211.57,Entregue
43757,2952,2024-12-15,479.49,Entregue
43758,6876,2024-06-28,392.18,Entregue
43759,7611,2024-05-27,152.33,Entregue
43760,6211,2024-10-22,526.04,Entregue
43761,8398,2024-07-27,105.37,Entregue
43762,1627,2024-09-02,585.05,Entregue
43763,6835,2024-11-21,804.68,Entregue
43764,4529,2024-04-22,302.32,Entregue
43765,8397,2024-01-29,237.71,Entregue
43766,1974,2024-11-05,526.84,Entregue
43767,832,2024-05-17,833.4,Entregue
43768,1159,2024-10-21,3735.82,Entregue
43769,4515,2024-04-02,786.46,Entregue
43770,5474,2024-10-03,40.06,Entregue
43771,5536,2024-12-01,3323.33,Entregue
43772,4397,2024-01-26,553.73,Processando
43773,894,2024-05-22,1135.2,Entregue
43774,1609,2024-12-13,49.4,Entregue
43775,9792,2024-09-25,266.86,Entregue
43776,8971,2024-11-03,101.46,Processando
43777,2264,2024-07-28,115.16,Entregue
43778,4526,2024-10-25,1207.65,Processando
43779,7922,2024-03-15,723.28,Cancelado
43780,1,2024-07-27,23.51,Entregue
43781,5305,2024-05-11,2307.08,Entregue
43782,522,2024-09-13,1335.05,Entregue
43783,5159,2024-10-11,235.59,Entregue
43784,9484,2024-07-17,510.45,Entregue
43785,2572,2024-06-25,1447.69,Entregue
43786,5826,2024-03-02,391.22,Entregue
43787,9126,2024-08-31,6876.44,Entregue
43788,3983,2024-09-25,952.02,Entregue
43789,5964,2024-06-07,1040.05,Entregue
43790,6016,2024-02-22,129.08,Entregue
43791,8401,2024-07-30,492.61,Entregue
43792,5673,2024-02-16,755.71,Entregue
43793,4231,2024-10-26,328.7,Entregue
43794,3051,2024-09-24,138.48,Processando
43795,262,2024-03-13,3067.15,Entregue
43796,9807,2024-12-27,2372.36,Entregue
43797,3743,2024-11-10,280.33,Entregue
43798,5150,2024-06-26,426.41,Entregue
43799,4075,2024-05-05,243.4,Entregue
43800,1075,2024-06-13,273.17,Entregue
43801,1630,2024-08-21,540.65,Processando
43802,2359,2024-11-16,1101.8,Entregue
43803,7402,2024-12-30,6816.23,Entregue
43804,58,2024-11-06,1916.39,Entregue
43805,4214,2024-11-13,636.38,Entregue
43806,6770,2024-11-15,40.36,Entregue
43807,5636,2024-04-12,3325.11,Entregue
43808,3787,2024-03-02,195.62,Entregue
43809,5390,2024-06-17,111.42,Entregue
43810,7204,2024-10-17,783.54,Entregue
43811,990,2024-07-01,180.51,Entregue
43812,3052,2024-05-29,1200.49,Entregue
43813,4694,2024-12-26,3142.78,Entregue
43814,2414,2024-06-07,1115.36,Entregue
43815,6079,2024-05-28,287.98,Entregue
43816,5942,2024-12-15,940.69,Entregue
43817,2299,2024-02-10,493.94,Entregue
43818,3726,2024-12-01,24.71,Processando
43819,3848,2024-06-18,3053.13,Entregue
43820,220,2024-04-20,3086.43,Entregue
43821,205,2024-11-13,342.32,Entregue
43822,3847,2024-07-29,356.46,Entregue
43823,7238,2024-05-14,101.43,Entregue
43824,8358,2024-07-29,403.06,Processando
43825,8080,2024-10-11,1505.35,Entregue
43826,7070,2024-12-30,3591.91,Entregue
43827,5137,2024-04-03,4580.96,Entregue
43828,7587,2024-08-28,2279.96,Entregue
43829,5806,2024-01-14,266.44,Entregue
43830,1367,2024-02-04,278.34,Processando
43831,1249,2024-10-16,2065.6,Entregue
43832,1293,2024-03-25,1476.08,Entregue
43833,9821,2024-09-25,1620.87,Entregue
43834,9866,2024-09-13,418.09,Processando
43835,5907,2024-09-11,86.99,Entregue
43836,4550,2024-12-22,439.62,Entregue
43837,2207,2024-11-29,40.84,Entregue
43838,4635,2024-10-10,347.04,Cancelado
43839,2650,2024-07-05,1996.3,Cancelado
43840,359,2024-04-28,93.39,Cancelado
43841,8671,2024-05-31,5637.39,Entregue
43842,5638,2024-09-22,488.52,Entregue
43843,2059,2024-10-23,467.8,Entregue
43844,3581,2024-04-20,1887.2,Entregue
43845,5464,2024-09-03,162.95,Entregue
43846,8688,2024-08-01,328.1,Entregue
43847,4160,2024-06-04,1412.72,Processando
43848,783,2024-10-31,103.57,Entregue
43849,9812,2024-08-02,552.65,Entregue
43850,5322,2024-07-07,380.64,Entregue
43851,605,2024-11-01,208.98,Entregue
43852,3176,2024-10-13,613.44,Cancelado
43853,3987,2024-03-07,44.35,Entregue
43854,8862,2024-12-22,1018.38,Entregue
43855,939,2024-09-01,1921.55,Entregue
43856,9672,2024-08-27,2124.25,Entregue
43857,3468,2024-05-03,3546.33,Entregue
43858,6140,2024-11-18,680.16,Entregue
43859,1010,2024-05-30,150.75,Entregue
43860,2283,2024-12-12,45.36,Entregue
43861,5666,2024-10-01,302.53,Entregue
43862,6743,2024-01-22,252.7,Entregue
43863,7577,2024-07-18,216.18,Entregue
43864,4698,2024-05-22,1819.36,Entregue
43865,8923,2024-10-03,2524.32,Processando
43866,5810,2024-06-04,2502.98,Entregue
43867,8638,2024-05-13,224.11,Entregue
43868,4070,2024-07-16,299.58,Entregue
43869,4057,2024-12-30,58.66,Entregue
43870,5721,2024-11-28,1573.14,Entregue
43871,8479,2024-08-29,250.18,Entregue
43872,1144,2024-12-16,2108.16,Entregue
43873,8411,2024-01-05,2349.93,Cancelado
43874,7667,2024-09-06,2647.68,Entregue
43875,7536,2024-03-10,669.1,Entregue
43876,2467,2024-01-30,157.6,Entregue
43877,3760,2024-11-24,2023.14,Processando
43878,8215,2024-05-10,148.13,Entregue
43879,8517,2024-08-06,337.98,Entregue
43880,1031,2024-06-20,66.03,Cancelado
43881,8761,2024-05-23,1728.54,Entregue
43882,7588,2024-07-14,59.32,Entregue
43883,2708,2024-06-06,2706.92,Processando
43884,6843,2024-11-09,629.52,Entregue
43885,1845,2024-01-27,2585.87,Entregue
43886,4075,2024-06-19,1016.47,Entregue
43887,4306,2024-09-09,1886.53,Entregue
43888,152,2024-10-15,72.86,Entregue
43889,6095,2024-10-10,602.81,Entregue
43890,3817,2024-06-11,153.46,Entregue
43891,1873,2024-04-14,1319.27,Entregue
43892,4541,2024-07-23,168.13,Entregue
43893,8934,2024-10-14,1269.15,Entregue
43894,8806,2024-05-07,185.64,Entregue
43895,348,2024-12-07,1630.84,Entregue
43896,3610,2024-10-08,43.37,Entregue
43897,67,2024-03-15,3268.36,Entregue
43898,2749,2024-11-11,233.04,Processando
43899,7709,2024-06-06,5400.36,Entregue
43900,1052,2024-11-05,408.69,Entregue
43901,8410,2024-08-27,2242.59,Entregue
43902,3851,2024-05-03,562.58,Entregue
43903,9887,2024-05-21,744.88,Entregue
43904,3579,2024-03-31,44.85,Entregue
43905,3144,2024-10-18,187.26,Entregue
43906,3267,2024-01-28,561.29,Entregue
43907,4357,2024-10-27,265.15,Entregue
43908,5201,2024-06-27,421.18,Entregue
43909,4889,2024-11-16,248.27,Entregue
43910,3548,2024-05-17,813.15,Processando
43911,4847,2024-09-26,2203.5,Processando
43912,9805,2024-03-11,520.02,Processando
43913,1570,2024-08-14,1284.18,Entregue
43914,8,2024-09-10,885.86,Processando
43915,3869,2024-11-15,449.81,Entregue
43916,7565,2024-12-27,265.72,Entregue
43917,804,2024-11-04,1632.68,Cancelado
43918,8673,2024-02-20,409.46,Processando
43919,122,2024-05-12,2060.35,Entregue
43920,6082,2024-07-16,5873.17,Entregue
43921,5225,2024-03-26,466.01,Entregue
43922,7016,2024-07-15,355.04,Entregue
43923,5367,2024-10-27,517.42,Entregue
43924,4846,2024-12-09,1134.1,Entregue
43925,6378,2024-11-10,1760.88,Entregue
43926,750,2024-02-17,1175.6,Entregue
43927,5655,2024-12-05,292.36,Processando
43928,6153,2024-12-20,208.97,Entregue
43929,5519,2024-12-06,1233.37,Entregue
43930,4931,2024-12-03,559.13,Entregue
43931,8431,2024-07-25,716.08,Entregue
43932,9388,2024-01-09,260.39,Entregue
43933,3030,2024-05-18,82.13,Processando
43934,8054,2024-11-30,2602.26,Processando
43935,3455,2024-07-12,373.26,Entregue
43936,9378,2024-03-07,143.34,Entregue
43937,223,2024-03-24,596.99,Entregue
43938,4533,2024-05-10,488.83,Entregue
43939,1869,2024-09-16,476.01,Cancelado
43940,4853,2024-05-21,2984.68,Entregue
43941,7159,2024-11-09,2906.46,Entregue
43942,977,2024-04-02,412.55,Entregue
43943,6017,2024-04-01,2259.04,Entregue
43944,8581,2024-12-04,226.77,Entregue
43945,4820,2024-07-13,240.57,Entregue
43946,7222,2024-11-17,459.88,Processando
43947,7198,2024-03-26,1103.26,Entregue
43948,8412,2024-12-18,172.09,Entregue
43949,717,2024-01-14,1450.11,Entregue
43950,2539,2024-08-06,836.4,Entregue
43951,6983,2024-12-30,3556.14,Processando
43952,3624,2024-12-21,665.96,Entregue
43953,917,2024-03-21,909.64,Entregue
43954,1839,2024-08-20,191.71,Entregue
43955,2725,2024-04-13,1173.48,Entregue
43956,8795,2024-07-07,368.95,Entregue
43957,6010,2024-01-17,304.68,Entregue
43958,6283,2024-12-01,846.8,Entregue
43959,9892,2024-07-02,161.17,Entregue
43960,1082,2024-11-08,62.16,Entregue
43961,525,2024-06-13,917.22,Entregue
43962,6593,2024-06-18,312.34,Entregue
43963,5668,2024-04-07,4171.23,Entregue
43964,5047,2024-06-25,3794.42,Cancelado
43965,6564,2024-12-19,362.57,Entregue
43966,9530,2024-08-13,955.26,Entregue
43967,78,2024-12-30,411.18,Processando
43968,4305,2024-12-20,123.49,Entregue
43969,9307,2024-06-11,903.16,Entregue
43970,6436,2024-09-28,119.97,Entregue
43971,2256,2024-02-13,60.52,Entregue
43972,188,2024-08-22,407.48,Entregue
43973,3079,2024-01-21,417.01,Entregue
43974,3111,2024-09-15,292.3,Entregue
43975,3028,2024-05-26,80.21,Entregue
43976,7299,2024-08-16,1348.66,Entregue
43977,6874,2024-12-26,313.54,Entregue
43978,8687,2024-08-21,761.69,Processando
43979,2745,2024-09-05,255.08,Entregue
43980,7279,2024-10-19,93.98,Entregue
43981,9091,2024-10-11,1929.46,Entregue
43982,3954,2024-05-23,2692.27,Entregue
43983,7013,2024-02-07,331.29,Entregue
43984,6636,2024-08-11,470.2,Entregue
43985,5323,2024-06-21,689.24,Entregue
43986,79,2024-03-08,2515.36,Entregue
43987,6267,2024-04-07,2033.79,Entregue
43988,4205,2024-12-12,1695.92,Entregue
43989,3012,2024-05-04,1351.63,Entregue
43990,7693,2024-06-29,1168.12,Entregue
43991,4798,2024-11-05,3587.28,Entregue
43992,708,2024-06-08,403.24,Entregue
43993,5534,2024-05-16,98.1,Processando
43994,7900,2024-12-19,1349.94,Entregue
43995,4594,2024-09-21,1442.62,Entregue
43996,3159,2024-11-03,265.68,Entregue
43997,9824,2024-11-23,931.28,Entregue
43998,745,2024-05-28,84.55,Processando
43999,2830,2024-09-15,1664.77,Entregue
44000,6429,2024-09-09,211.39,Entregue
44001,5420,2024-03-03,469.62,Entregue
44002,6373,2024-11-17,1323.59,Entregue
44003,3984,2024-01-26,346.69,Entregue
44004,4013,2024-06-20,303.39,Entregue
44005,8617,2024-12-17,49.27,Entregue
44006,8936,2024-11-06,84.89,Entregue
44007,6368,2024-10-08,450.6,Entregue
44008,3727,2024-02-08,1539.85,Entregue
44009,5158,2024-10-13,283.57,Entregue
44010,8427,2024-02-29,4457.32,Entregue
44011,6097,2024-11-16,176.74,Entregue
44012,403,2024-10-21,3803.24,Entregue
44013,2941,2024-10-16,2907.27,Entregue
44014,2808,2024-01-01,4358.54,Entregue
44015,1490,2024-04-08,1974.06,Entregue
44016,1803,2024-04-24,235.74,Entregue
44017,9395,2024-01-10,508.47,Entregue
44018,6579,2024-06-20,989.53,Entregue
44019,4737,2024-08-26,560.4,Entregue
44020,4569,2024-11-24,2557.04,Entregue
44021,9323,2024-06-20,582.87,Entregue
44022,7854,2024-10-13,2313.37,Entregue
44023,6991,2024-08-24,3515.96,Entregue
44024,7147,2024-08-26,1621.84,Cancelado
44025,875,2024-04-12,1886.04,Entregue
44026,1897,2024-05-26,504.73,Entregue
44027,6128,2024-10-29,6361.98,Entregue
44028,9494,2024-03-28,134.93,Entregue
44029,4145,2024-11-05,6532.31,Entregue
44030,7582,2024-06-13,1829.63,Entregue
44031,240,2024-11-04,414.58,Entregue
44032,1650,2024-05-18,3240.1,Entregue
44033,2282,2024-06-20,78.16,Entregue
44034,7578,2024-01-04,361.08,Entregue
44035,293,2024-10-20,423.53,Entregue
44036,9666,2024-06-02,375.24,Entregue
44037,6293,2024-05-04,438.99,Entregue
44038,4529,2024-06-09,106.52,Entregue
44039,7974,2024-04-10,1172.77,Entregue
44040,309,2024-09-26,168.54,Entregue
44041,8699,2024-04-05,3058.83,Entregue
44042,8563,2024-06-01,2787.15,Entregue
44043,469,2024-01-03,595.9,Entregue
44044,9789,2024-01-14,5671.91,Entregue
44045,6755,2024-04-13,1897.23,Entregue
44046,424,2024-07-12,675.14,Entregue
44047,8754,2024-11-19,206.08,Entregue
44048,228,2024-07-05,2531.31,Entregue
44049,8604,2024-03-06,2517.33,Entregue
44050,1220,2024-03-08,96.82,Entregue
44051,3915,2024-05-22,1217.04,Entregue
44052,7671,2024-08-10,24.52,Entregue
44053,3276,2024-03-04,1322.43,Entregue
44054,2885,2024-12-24,162.92,Entregue
44055,3760,2024-01-30,1956.86,Entregue
44056,6509,2024-04-24,1057.75,Entregue
44057,4951,2024-08-14,997.36,Entregue
44058,9439,2024-10-26,3068.96,Processando
44059,6547,2024-03-01,210.42,Processando
44060,4250,2024-10-26,103.17,Entregue
44061,5713,2024-02-05,1467.1,Entregue
44062,4480,2024-03-01,143.78,Processando
44063,1502,2024-11-16,163.91,Entregue
44064,9650,2024-03-31,480.95,Entregue
44065,3326,2024-04-01,2741.76,Entregue
44066,4179,2024-04-30,803.66,Processando
44067,2619,2024-04-02,2608.18,Entregue
44068,2565,2024-12-16,544.95,Entregue
44069,7456,2024-01-19,383.7,Entregue
44070,8774,2024-02-28,920.54,Entregue
44071,235,2024-11-18,1588.09,Entregue
44072,9120,2024-10-05,369.18,Entregue
44073,7672,2024-09-26,3253.39,Entregue
44074,7063,2024-01-06,357.17,Entregue
44075,6088,2024-12-04,689.7,Entregue
44076,2253,2024-11-05,2653.12,Entregue
44077,9063,2024-03-17,2302.11,Entregue
44078,7696,2024-11-09,115.38,Entregue
44079,3335,2024-07-13,1682.6,Entregue
44080,3708,2024-12-04,9178.34,Processando
44081,6850,2024-01-24,600.03,Entregue
44082,8422,2024-10-22,362.73,Processando
44083,4577,2024-11-24,454.26,Entregue
44084,2187,2024-04-13,861.65,Entregue
44085,4204,2024-11-30,2299.8,Processando
44086,9235,2024-04-30,2609.9,Entregue
44087,962,2024-11-28,3544.15,Processando
44088,3653,2024-05-22,274.42,Entregue
44089,1771,2024-04-22,581.73,Processando
44090,9379,2024-12-01,1171.96,Entregue
44091,649,2024-02-24,135.62,Entregue
44092,5070,2024-06-03,1523.32,Entregue
44093,7667,2024-12-01,2159.79,Entregue
44094,1098,2024-08-22,723.96,Entregue
44095,5181,2024-07-18,497.22,Entregue
44096,9273,2024-08-11,345.07,Entregue
44097,8207,2024-01-15,638.8,Entregue
44098,1595,2024-08-06,1384.86,Entregue
44099,1752,2024-03-27,222.41,Entregue
44100,5081,2024-02-16,1227.68,Entregue
44101,7443,2024-09-12,3178.63,Entregue
44102,3773,2024-12-26,422.82,Entregue
44103,5485,2024-07-01,416.6,Entregue
44104,636,2024-10-27,668.49,Entregue
44105,4392,2024-11-09,1002.78,Entregue
44106,6742,2024-11-25,47.79,Entregue
44107,4052,2024-09-16,16.35,Entregue
44108,1402,2024-11-10,120.01,Entregue
44109,9993,2024-07-24,511.58,Processando
44110,1127,2024-01-08,86.76,Entregue
44111,2320,2024-12-16,2995.75,Processando
44112,6825,2024-04-02,219.74,Cancelado
44113,9784,2024-09-16,1403.67,Entregue
44114,7705,2024-10-25,572.28,Entregue
44115,2414,2024-04-04,2533.52,Entregue
44116,8554,2024-07-12,165.26,Entregue
44117,1455,2024-12-01,661.78,Entregue
44118,1725,2024-02-19,3025.39,Entregue
44119,6240,2024-01-13,1801.52,Entregue
44120,8335,2024-01-13,432.48,Entregue
44121,5926,2024-08-25,661.3,Entregue
44122,9096,2024-04-08,2240.97,Entregue
44123,7346,2024-11-22,379.45,Entregue
44124,7326,2024-05-31,1568.57,Entregue
44125,1725,2024-10-02,2528.21,Processando
44126,7018,2024-05-19,280.45,Cancelado
44127,7122,2024-04-22,612.73,Entregue
44128,8776,2024-08-20,2166.38,Entregue
44129,1556,2024-07-26,541.19,Entregue
44130,8196,2024-11-27,758.65,Entregue
44131,4295,2024-05-24,670.35,Entregue
44132,651,2024-02-09,328.27,Entregue
44133,2026,2024-09-07,319.29,Entregue
44134,6359,2024-12-01,784.11,Entregue
44135,6754,2024-11-24,309.11,Entregue
44136,9612,2024-03-25,2279.39,Entregue
44137,7157,2024-06-04,316.26,Entregue
44138,6697,2024-12-02,1400.42,Entregue
44139,4981,2024-09-15,2153.15,Entregue
44140,2406,2024-11-05,90.47,Processando
44141,268,2024-01-05,1080.0,Entregue
44142,4554,2024-11-24,90.16,Entregue
44143,3377,2024-10-21,3072.21,Entregue
44144,1152,2024-10-28,538.76,Entregue
44145,5249,2024-03-25,1086.8,Entregue
44146,4896,2024-11-23,685.07,Entregue
44147,4590,2024-09-21,1104.98,Entregue
44148,2206,2024-06-04,899.42,Entregue
44149,553,2024-04-08,2093.7,Entregue
44150,9453,2024-06-01,123.62,Processando
44151,6404,2024-04-05,221.18,Entregue
44152,4207,2024-11-10,654.2,Entregue
44153,6345,2024-10-15,3025.85,Entregue
44154,4976,2024-12-01,1437.47,Entregue
44155,4198,2024-05-28,1353.73,Processando
44156,400,2024-09-24,1046.25,Entregue
